"","id","age","day","week","cond","base","y","weight_1","weight_2","weight_3"
"8986",899,40,"Wednesday",6,"special_workout",251,248,248,248,248
"8987",899,40,"Monday",7,"special_workout",251,252,252,252,252
"8988",899,40,"Wednesday",8,"special_workout",251,254,254,254,254
"8989",899,40,"Monday",9,"special_workout",251,249,249,249,249
"8990",899,40,"Wednesday",10,"special_workout",251,249,249,249,249
"8991",900,35,"Monday",1,"special_workout",261,260,260,260,260
"8992",900,35,"Wednesday",2,"special_workout",261,262,262,262,262
"8993",900,35,"Monday",3,"special_workout",261,259,259,259,259
"8994",900,35,"Wednesday",4,"special_workout",261,269,269,269,NA
"8995",900,35,"Monday",5,"special_workout",261,266,266,266,NA
"8996",900,35,"Wednesday",6,"special_workout",261,263,263,NA,263
"8997",900,35,"Monday",7,"special_workout",261,262,262,262,262
"8998",900,35,"Wednesday",8,"special_workout",261,261,261,261,261
"8999",900,35,"Monday",9,"special_workout",261,267,267,267,NA
"9000",900,35,"Wednesday",10,"special_workout",261,260,260,260,260
"9001",901,32,"Monday",1,"special_workout",246,245,NA,245,245
"9002",901,32,"Wednesday",2,"special_workout",246,246,246,246,246
"9003",901,32,"Monday",3,"special_workout",246,249,NA,249,249
"9004",901,32,"Wednesday",4,"special_workout",246,245,245,245,245
"9005",901,32,"Monday",5,"special_workout",246,248,NA,248,248
"9006",901,32,"Wednesday",6,"special_workout",246,244,244,244,244
"9007",901,32,"Monday",7,"special_workout",246,243,NA,243,243
"9008",901,32,"Wednesday",8,"special_workout",246,246,246,246,246
"9009",901,32,"Monday",9,"special_workout",246,243,NA,243,243
"9010",901,32,"Wednesday",10,"special_workout",246,240,240,240,240
"9011",902,39,"Monday",1,"special_workout",248,251,251,251,251
"9012",902,39,"Wednesday",2,"special_workout",248,249,249,249,249
"9013",902,39,"Monday",3,"special_workout",248,251,251,251,251
"9014",902,39,"Wednesday",4,"special_workout",248,248,248,248,248
"9015",902,39,"Monday",5,"special_workout",248,251,251,251,251
"9016",902,39,"Wednesday",6,"special_workout",248,243,243,243,243
"9017",902,39,"Monday",7,"special_workout",248,249,249,249,249
"9018",902,39,"Wednesday",8,"special_workout",248,245,245,245,245
"9019",902,39,"Monday",9,"special_workout",248,247,247,247,247
"9020",902,39,"Wednesday",10,"special_workout",248,246,246,246,246
"9021",903,37,"Monday",1,"special_workout",259,261,261,261,261
"9022",903,37,"Wednesday",2,"special_workout",259,259,259,259,259
"9023",903,37,"Monday",3,"special_workout",259,258,258,258,258
"9024",903,37,"Wednesday",4,"special_workout",259,260,260,260,260
"9025",903,37,"Monday",5,"special_workout",259,257,257,257,257
"9026",903,37,"Wednesday",6,"special_workout",259,261,261,261,261
"9027",903,37,"Monday",7,"special_workout",259,257,257,257,257
"9028",903,37,"Wednesday",8,"special_workout",259,254,254,254,254
"9029",903,37,"Monday",9,"special_workout",259,254,254,254,254
"9030",903,37,"Wednesday",10,"special_workout",259,259,259,259,259
"9031",904,39,"Monday",1,"special_workout",257,254,254,254,254
"9032",904,39,"Wednesday",2,"special_workout",257,259,259,259,259
"9033",904,39,"Monday",3,"special_workout",257,259,259,259,259
"9034",904,39,"Wednesday",4,"special_workout",257,258,258,258,258
"9035",904,39,"Monday",5,"special_workout",257,256,256,256,256
"9036",904,39,"Wednesday",6,"special_workout",257,260,260,260,260
"9037",904,39,"Monday",7,"special_workout",257,254,254,254,254
"9038",904,39,"Wednesday",8,"special_workout",257,256,256,256,256
"9039",904,39,"Monday",9,"special_workout",257,265,265,NA,265
"9040",904,39,"Wednesday",10,"special_workout",257,257,257,257,257
"9041",905,40,"Monday",1,"special_workout",243,245,245,245,245
"9042",905,40,"Wednesday",2,"special_workout",243,240,240,240,240
"9043",905,40,"Monday",3,"special_workout",243,245,245,245,245
"9044",905,40,"Wednesday",4,"special_workout",243,243,243,243,243
"9045",905,40,"Monday",5,"special_workout",243,241,241,241,241
"9046",905,40,"Wednesday",6,"special_workout",243,242,242,242,242
"9047",905,40,"Monday",7,"special_workout",243,240,240,240,240
"9048",905,40,"Wednesday",8,"special_workout",243,238,238,238,238
"9049",905,40,"Monday",9,"special_workout",243,242,242,242,242
"9050",905,40,"Wednesday",10,"special_workout",243,246,246,246,246
"9051",906,37,"Monday",1,"special_workout",247,248,248,248,248
"9052",906,37,"Wednesday",2,"special_workout",247,247,247,NA,247
"9053",906,37,"Monday",3,"special_workout",247,249,249,NA,249
"9054",906,37,"Wednesday",4,"special_workout",247,251,251,251,251
"9055",906,37,"Monday",5,"special_workout",247,244,244,244,244
"9056",906,37,"Wednesday",6,"special_workout",247,250,250,250,250
"9057",906,37,"Monday",7,"special_workout",247,247,247,247,247
"9058",906,37,"Wednesday",8,"special_workout",247,248,248,248,248
"9059",906,37,"Monday",9,"special_workout",247,246,246,NA,246
"9060",906,37,"Wednesday",10,"special_workout",247,248,248,NA,248
"9061",907,31,"Monday",1,"special_workout",239,235,235,235,235
"9062",907,31,"Wednesday",2,"special_workout",239,238,238,238,238
"9063",907,31,"Monday",3,"special_workout",239,240,240,240,240
"9064",907,31,"Wednesday",4,"special_workout",239,234,234,234,234
"9065",907,31,"Monday",5,"special_workout",239,243,243,243,243
"9066",907,31,"Wednesday",6,"special_workout",239,240,240,240,240
"9067",907,31,"Monday",7,"special_workout",239,237,237,237,237
"9068",907,31,"Wednesday",8,"special_workout",239,239,239,239,239
"9069",907,31,"Monday",9,"special_workout",239,234,234,NA,234
"9070",907,31,"Wednesday",10,"special_workout",239,235,235,NA,235
"9071",908,35,"Monday",1,"special_workout",249,248,248,NA,248
"9072",908,35,"Wednesday",2,"special_workout",249,248,248,248,248
"9073",908,35,"Monday",3,"special_workout",249,249,249,249,249
"9074",908,35,"Wednesday",4,"special_workout",249,241,241,241,241
"9075",908,35,"Monday",5,"special_workout",249,251,251,251,251
"9076",908,35,"Wednesday",6,"special_workout",249,246,246,NA,246
"9077",908,35,"Monday",7,"special_workout",249,242,242,242,242
"9078",908,35,"Wednesday",8,"special_workout",249,250,250,250,250
"9079",908,35,"Monday",9,"special_workout",249,250,250,250,250
"9080",908,35,"Wednesday",10,"special_workout",249,250,250,250,250
"9081",909,40,"Monday",1,"special_workout",252,255,255,NA,255
"9082",909,40,"Wednesday",2,"special_workout",252,252,252,252,252
"9083",909,40,"Monday",3,"special_workout",252,249,249,249,249
"9084",909,40,"Wednesday",4,"special_workout",252,248,248,248,248
"9085",909,40,"Monday",5,"special_workout",252,253,253,253,253
"9086",909,40,"Wednesday",6,"special_workout",252,253,253,NA,253
"9087",909,40,"Monday",7,"special_workout",252,251,251,251,251
"9088",909,40,"Wednesday",8,"special_workout",252,252,252,252,252
"9089",909,40,"Monday",9,"special_workout",252,249,249,249,249
"9090",909,40,"Wednesday",10,"special_workout",252,254,254,254,254
"9091",910,35,"Monday",1,"special_workout",256,253,253,253,253
"9092",910,35,"Wednesday",2,"special_workout",256,255,255,255,255
"9093",910,35,"Monday",3,"special_workout",256,257,257,257,257
"9094",910,35,"Wednesday",4,"special_workout",256,256,256,NA,256
"9095",910,35,"Monday",5,"special_workout",256,257,257,257,257
"9096",910,35,"Wednesday",6,"special_workout",256,252,252,252,252
"9097",910,35,"Monday",7,"special_workout",256,249,249,249,249
"9098",910,35,"Wednesday",8,"special_workout",256,261,261,261,261
"9099",910,35,"Monday",9,"special_workout",256,260,260,260,260
"9100",910,35,"Wednesday",10,"special_workout",256,258,258,258,258
"9101",911,32,"Monday",1,"special_workout",239,236,NA,236,236
"9102",911,32,"Wednesday",2,"special_workout",239,242,242,242,242
"9103",911,32,"Monday",3,"special_workout",239,235,NA,235,235
"9104",911,32,"Wednesday",4,"special_workout",239,241,241,241,241
"9105",911,32,"Monday",5,"special_workout",239,236,NA,236,236
"9106",911,32,"Wednesday",6,"special_workout",239,240,240,240,240
"9107",911,32,"Monday",7,"special_workout",239,236,NA,236,236
"9108",911,32,"Wednesday",8,"special_workout",239,238,238,238,238
"9109",911,32,"Monday",9,"special_workout",239,237,NA,237,237
"9110",911,32,"Wednesday",10,"special_workout",239,234,234,234,234
"9111",912,39,"Monday",1,"special_workout",250,250,250,250,250
"9112",912,39,"Wednesday",2,"special_workout",250,247,247,247,247
"9113",912,39,"Monday",3,"special_workout",250,254,254,254,254
"9114",912,39,"Wednesday",4,"special_workout",250,249,249,249,249
"9115",912,39,"Monday",5,"special_workout",250,255,255,NA,255
"9116",912,39,"Wednesday",6,"special_workout",250,249,249,NA,249
"9117",912,39,"Monday",7,"special_workout",250,246,246,246,246
"9118",912,39,"Wednesday",8,"special_workout",250,253,253,253,253
"9119",912,39,"Monday",9,"special_workout",250,242,242,242,242
"9120",912,39,"Wednesday",10,"special_workout",250,256,256,256,256
"9121",913,37,"Monday",1,"special_workout",239,237,237,237,237
"9122",913,37,"Wednesday",2,"special_workout",239,246,246,246,246
"9123",913,37,"Monday",3,"special_workout",239,244,244,244,244
"9124",913,37,"Wednesday",4,"special_workout",239,236,236,236,236
"9125",913,37,"Monday",5,"special_workout",239,241,241,241,241
"9126",913,37,"Wednesday",6,"special_workout",239,238,238,238,238
"9127",913,37,"Monday",7,"special_workout",239,239,239,239,239
"9128",913,37,"Wednesday",8,"special_workout",239,234,234,234,234
"9129",913,37,"Monday",9,"special_workout",239,240,240,240,240
"9130",913,37,"Wednesday",10,"special_workout",239,245,245,245,245
"9131",914,39,"Monday",1,"special_workout",266,271,271,271,NA
"9132",914,39,"Wednesday",2,"special_workout",266,265,265,265,265
"9133",914,39,"Monday",3,"special_workout",266,267,267,267,NA
"9134",914,39,"Wednesday",4,"special_workout",266,264,264,264,264
"9135",914,39,"Monday",5,"special_workout",266,271,271,271,NA
"9136",914,39,"Wednesday",6,"special_workout",266,265,265,265,265
"9137",914,39,"Monday",7,"special_workout",266,268,268,268,NA
"9138",914,39,"Wednesday",8,"special_workout",266,264,264,264,264
"9139",914,39,"Monday",9,"special_workout",266,266,266,266,NA
"9140",914,39,"Wednesday",10,"special_workout",266,269,269,269,NA
"9141",915,40,"Monday",1,"special_workout",243,244,244,244,244
"9142",915,40,"Wednesday",2,"special_workout",243,247,247,247,247
"9143",915,40,"Monday",3,"special_workout",243,238,238,238,238
"9144",915,40,"Wednesday",4,"special_workout",243,247,247,247,247
"9145",915,40,"Monday",5,"special_workout",243,237,237,237,237
"9146",915,40,"Wednesday",6,"special_workout",243,242,242,242,242
"9147",915,40,"Monday",7,"special_workout",243,242,242,242,242
"9148",915,40,"Wednesday",8,"special_workout",243,248,248,248,248
"9149",915,40,"Monday",9,"special_workout",243,244,244,244,244
"9150",915,40,"Wednesday",10,"special_workout",243,246,246,246,246
"9151",916,37,"Monday",1,"special_workout",258,257,257,257,257
"9152",916,37,"Wednesday",2,"special_workout",258,259,259,259,259
"9153",916,37,"Monday",3,"special_workout",258,264,264,NA,264
"9154",916,37,"Wednesday",4,"special_workout",258,260,260,260,260
"9155",916,37,"Monday",5,"special_workout",258,258,258,258,258
"9156",916,37,"Wednesday",6,"special_workout",258,259,259,259,259
"9157",916,37,"Monday",7,"special_workout",258,262,262,262,262
"9158",916,37,"Wednesday",8,"special_workout",258,260,260,260,260
"9159",916,37,"Monday",9,"special_workout",258,257,257,257,257
"9160",916,37,"Wednesday",10,"special_workout",258,255,255,255,255
"9161",917,31,"Monday",1,"special_workout",271,269,269,NA,NA
"9162",917,31,"Wednesday",2,"special_workout",271,276,276,276,NA
"9163",917,31,"Monday",3,"special_workout",271,273,273,273,NA
"9164",917,31,"Wednesday",4,"special_workout",271,267,267,267,NA
"9165",917,31,"Monday",5,"special_workout",271,270,270,270,NA
"9166",917,31,"Wednesday",6,"special_workout",271,275,275,275,NA
"9167",917,31,"Monday",7,"special_workout",271,266,266,266,NA
"9168",917,31,"Wednesday",8,"special_workout",271,273,273,NA,NA
"9169",917,31,"Monday",9,"special_workout",271,277,277,277,NA
"9170",917,31,"Wednesday",10,"special_workout",271,269,269,269,NA
"9171",918,35,"Monday",1,"special_workout",260,260,260,260,260
"9172",918,35,"Wednesday",2,"special_workout",260,260,260,260,260
"9173",918,35,"Monday",3,"special_workout",260,251,251,251,251
"9174",918,35,"Wednesday",4,"special_workout",260,266,266,266,NA
"9175",918,35,"Monday",5,"special_workout",260,256,256,256,256
"9176",918,35,"Wednesday",6,"special_workout",260,259,259,259,259
"9177",918,35,"Monday",7,"special_workout",260,260,260,260,260
"9178",918,35,"Wednesday",8,"special_workout",260,255,255,255,255
"9179",918,35,"Monday",9,"special_workout",260,258,258,258,258
"9180",918,35,"Wednesday",10,"special_workout",260,259,259,259,259
"9181",919,40,"Monday",1,"special_workout",262,259,259,259,259
"9182",919,40,"Wednesday",2,"special_workout",262,265,265,265,265
"9183",919,40,"Monday",3,"special_workout",262,261,261,261,261
"9184",919,40,"Wednesday",4,"special_workout",262,257,257,257,257
"9185",919,40,"Monday",5,"special_workout",262,262,262,262,262
"9186",919,40,"Wednesday",6,"special_workout",262,261,261,261,261
"9187",919,40,"Monday",7,"special_workout",262,265,265,265,265
"9188",919,40,"Wednesday",8,"special_workout",262,261,261,261,261
"9189",919,40,"Monday",9,"special_workout",262,265,265,265,265
"9190",919,40,"Wednesday",10,"special_workout",262,263,263,263,263
"9191",920,35,"Monday",1,"special_workout",248,250,250,250,250
"9192",920,35,"Wednesday",2,"special_workout",248,251,251,251,251
"9193",920,35,"Monday",3,"special_workout",248,247,247,247,247
"9194",920,35,"Wednesday",4,"special_workout",248,246,246,246,246
"9195",920,35,"Monday",5,"special_workout",248,251,251,251,251
"9196",920,35,"Wednesday",6,"special_workout",248,244,244,244,244
"9197",920,35,"Monday",7,"special_workout",248,249,249,249,249
"9198",920,35,"Wednesday",8,"special_workout",248,248,248,248,248
"9199",920,35,"Monday",9,"special_workout",248,250,250,250,250
"9200",920,35,"Wednesday",10,"special_workout",248,249,249,249,249
"9201",921,32,"Monday",1,"special_workout",256,259,NA,259,259
"9202",921,32,"Wednesday",2,"special_workout",256,251,251,251,251
"9203",921,32,"Monday",3,"special_workout",256,251,NA,251,251
"9204",921,32,"Wednesday",4,"special_workout",256,256,256,256,256
"9205",921,32,"Monday",5,"special_workout",256,255,NA,255,255
"9206",921,32,"Wednesday",6,"special_workout",256,253,253,253,253
"9207",921,32,"Monday",7,"special_workout",256,255,NA,255,255
"9208",921,32,"Wednesday",8,"special_workout",256,254,254,254,254
"9209",921,32,"Monday",9,"special_workout",256,261,NA,261,261
"9210",921,32,"Wednesday",10,"special_workout",256,250,250,250,250
"9211",922,39,"Monday",1,"special_workout",244,244,244,244,244
"9212",922,39,"Wednesday",2,"special_workout",244,245,245,245,245
"9213",922,39,"Monday",3,"special_workout",244,248,248,248,248
"9214",922,39,"Wednesday",4,"special_workout",244,248,248,248,248
"9215",922,39,"Monday",5,"special_workout",244,243,243,243,243
"9216",922,39,"Wednesday",6,"special_workout",244,245,245,245,245
"9217",922,39,"Monday",7,"special_workout",244,243,243,243,243
"9218",922,39,"Wednesday",8,"special_workout",244,243,243,243,243
"9219",922,39,"Monday",9,"special_workout",244,240,240,240,240
"9220",922,39,"Wednesday",10,"special_workout",244,240,240,240,240
"9221",923,37,"Monday",1,"special_workout",252,251,251,251,251
"9222",923,37,"Wednesday",2,"special_workout",252,249,249,249,249
"9223",923,37,"Monday",3,"special_workout",252,245,245,245,245
"9224",923,37,"Wednesday",4,"special_workout",252,252,252,252,252
"9225",923,37,"Monday",5,"special_workout",252,254,254,254,254
"9226",923,37,"Wednesday",6,"special_workout",252,252,252,252,252
"9227",923,37,"Monday",7,"special_workout",252,251,251,251,251
"9228",923,37,"Wednesday",8,"special_workout",252,254,254,254,254
"9229",923,37,"Monday",9,"special_workout",252,247,247,247,247
"9230",923,37,"Wednesday",10,"special_workout",252,249,249,249,249
"9231",924,39,"Monday",1,"special_workout",238,237,237,237,237
"9232",924,39,"Wednesday",2,"special_workout",238,238,238,238,238
"9233",924,39,"Monday",3,"special_workout",238,237,237,237,237
"9234",924,39,"Wednesday",4,"special_workout",238,236,236,236,236
"9235",924,39,"Monday",5,"special_workout",238,235,235,235,235
"9236",924,39,"Wednesday",6,"special_workout",238,232,232,232,232
"9237",924,39,"Monday",7,"special_workout",238,240,240,240,240
"9238",924,39,"Wednesday",8,"special_workout",238,240,240,240,240
"9239",924,39,"Monday",9,"special_workout",238,239,239,239,239
"9240",924,39,"Wednesday",10,"special_workout",238,239,239,239,239
"9241",925,40,"Monday",1,"special_workout",245,249,249,249,249
"9242",925,40,"Wednesday",2,"special_workout",245,248,248,248,248
"9243",925,40,"Monday",3,"special_workout",245,250,250,250,250
"9244",925,40,"Wednesday",4,"special_workout",245,244,244,244,244
"9245",925,40,"Monday",5,"special_workout",245,244,244,244,244
"9246",925,40,"Wednesday",6,"special_workout",245,241,241,241,241
"9247",925,40,"Monday",7,"special_workout",245,242,242,NA,242
"9248",925,40,"Wednesday",8,"special_workout",245,246,246,246,246
"9249",925,40,"Monday",9,"special_workout",245,248,248,248,248
"9250",925,40,"Wednesday",10,"special_workout",245,243,243,243,243
"9251",926,37,"Monday",1,"special_workout",253,249,249,249,249
"9252",926,37,"Wednesday",2,"special_workout",253,247,247,247,247
"9253",926,37,"Monday",3,"special_workout",253,251,251,251,251
"9254",926,37,"Wednesday",4,"special_workout",253,251,251,251,251
"9255",926,37,"Monday",5,"special_workout",253,258,258,258,258
"9256",926,37,"Wednesday",6,"special_workout",253,254,254,254,254
"9257",926,37,"Monday",7,"special_workout",253,253,253,253,253
"9258",926,37,"Wednesday",8,"special_workout",253,249,249,249,249
"9259",926,37,"Monday",9,"special_workout",253,246,246,246,246
"9260",926,37,"Wednesday",10,"special_workout",253,252,252,252,252
"9261",927,31,"Monday",1,"special_workout",260,259,259,259,259
"9262",927,31,"Wednesday",2,"special_workout",260,258,258,258,258
"9263",927,31,"Monday",3,"special_workout",260,263,263,263,263
"9264",927,31,"Wednesday",4,"special_workout",260,260,260,260,260
"9265",927,31,"Monday",5,"special_workout",260,258,258,258,258
"9266",927,31,"Wednesday",6,"special_workout",260,264,264,264,264
"9267",927,31,"Monday",7,"special_workout",260,261,261,261,261
"9268",927,31,"Wednesday",8,"special_workout",260,264,264,264,264
"9269",927,31,"Monday",9,"special_workout",260,260,260,260,260
"9270",927,31,"Wednesday",10,"special_workout",260,261,261,NA,261
"9271",928,35,"Monday",1,"special_workout",263,266,266,266,NA
"9272",928,35,"Wednesday",2,"special_workout",263,263,263,263,263
"9273",928,35,"Monday",3,"special_workout",263,263,263,263,263
"9274",928,35,"Wednesday",4,"special_workout",263,269,269,269,NA
"9275",928,35,"Monday",5,"special_workout",263,262,262,262,262
"9276",928,35,"Wednesday",6,"special_workout",263,262,262,262,262
"9277",928,35,"Monday",7,"special_workout",263,266,266,266,NA
"9278",928,35,"Wednesday",8,"special_workout",263,267,267,267,NA
"9279",928,35,"Monday",9,"special_workout",263,264,264,264,264
"9280",928,35,"Wednesday",10,"special_workout",263,258,258,258,258
"9281",929,40,"Monday",1,"special_workout",251,249,249,249,249
"9282",929,40,"Wednesday",2,"special_workout",251,248,248,248,248
"9283",929,40,"Monday",3,"special_workout",251,249,249,249,249
"9284",929,40,"Wednesday",4,"special_workout",251,248,248,248,248
"9285",929,40,"Monday",5,"special_workout",251,254,254,254,254
"9286",929,40,"Wednesday",6,"special_workout",251,253,253,253,253
"9287",929,40,"Monday",7,"special_workout",251,251,251,251,251
"9288",929,40,"Wednesday",8,"special_workout",251,249,249,NA,249
"9289",929,40,"Monday",9,"special_workout",251,250,250,NA,250
"9290",929,40,"Wednesday",10,"special_workout",251,254,254,254,254
"9291",930,35,"Monday",1,"special_workout",250,250,250,250,250
"9292",930,35,"Wednesday",2,"special_workout",250,253,253,253,253
"9293",930,35,"Monday",3,"special_workout",250,249,249,NA,249
"9294",930,35,"Wednesday",4,"special_workout",250,255,255,255,255
"9295",930,35,"Monday",5,"special_workout",250,253,253,253,253
"9296",930,35,"Wednesday",6,"special_workout",250,247,247,247,247
"9297",930,35,"Monday",7,"special_workout",250,252,252,252,252
"9298",930,35,"Wednesday",8,"special_workout",250,248,248,248,248
"9299",930,35,"Monday",9,"special_workout",250,250,250,250,250
"9300",930,35,"Wednesday",10,"special_workout",250,253,253,253,253
"9301",931,32,"Monday",1,"special_workout",253,250,NA,250,250
"9302",931,32,"Wednesday",2,"special_workout",253,258,258,258,258
"9303",931,32,"Monday",3,"special_workout",253,247,NA,247,247
"9304",931,32,"Wednesday",4,"special_workout",253,257,257,257,257
"9305",931,32,"Monday",5,"special_workout",253,255,NA,255,255
"9306",931,32,"Wednesday",6,"special_workout",253,249,249,249,249
"9307",931,32,"Monday",7,"special_workout",253,253,NA,253,253
"9308",931,32,"Wednesday",8,"special_workout",253,248,248,248,248
"9309",931,32,"Monday",9,"special_workout",253,248,NA,248,248
"9310",931,32,"Wednesday",10,"special_workout",253,254,254,254,254
"9311",932,39,"Monday",1,"special_workout",249,250,250,250,250
"9312",932,39,"Wednesday",2,"special_workout",249,251,251,251,251
"9313",932,39,"Monday",3,"special_workout",249,250,250,250,250
"9314",932,39,"Wednesday",4,"special_workout",249,248,248,248,248
"9315",932,39,"Monday",5,"special_workout",249,252,252,252,252
"9316",932,39,"Wednesday",6,"special_workout",249,249,249,249,249
"9317",932,39,"Monday",7,"special_workout",249,245,245,245,245
"9318",932,39,"Wednesday",8,"special_workout",249,252,252,252,252
"9319",932,39,"Monday",9,"special_workout",249,242,242,242,242
"9320",932,39,"Wednesday",10,"special_workout",249,255,255,255,255
"9321",933,37,"Monday",1,"special_workout",244,239,239,239,239
"9322",933,37,"Wednesday",2,"special_workout",244,242,242,242,242
"9323",933,37,"Monday",3,"special_workout",244,243,243,NA,243
"9324",933,37,"Wednesday",4,"special_workout",244,240,240,240,240
"9325",933,37,"Monday",5,"special_workout",244,246,246,246,246
"9326",933,37,"Wednesday",6,"special_workout",244,238,238,238,238
"9327",933,37,"Monday",7,"special_workout",244,246,246,246,246
"9328",933,37,"Wednesday",8,"special_workout",244,242,242,242,242
"9329",933,37,"Monday",9,"special_workout",244,242,242,242,242
"9330",933,37,"Wednesday",10,"special_workout",244,245,245,245,245
"9331",934,39,"Monday",1,"special_workout",250,247,247,247,247
"9332",934,39,"Wednesday",2,"special_workout",250,250,250,250,250
"9333",934,39,"Monday",3,"special_workout",250,246,246,246,246
"9334",934,39,"Wednesday",4,"special_workout",250,249,249,249,249
"9335",934,39,"Monday",5,"special_workout",250,252,252,252,252
"9336",934,39,"Wednesday",6,"special_workout",250,252,252,252,252
"9337",934,39,"Monday",7,"special_workout",250,249,249,249,249
"9338",934,39,"Wednesday",8,"special_workout",250,246,246,246,246
"9339",934,39,"Monday",9,"special_workout",250,249,249,249,249
"9340",934,39,"Wednesday",10,"special_workout",250,253,253,253,253
"9341",935,40,"Monday",1,"special_workout",259,260,260,260,260
"9342",935,40,"Wednesday",2,"special_workout",259,258,258,258,258
"9343",935,40,"Monday",3,"special_workout",259,258,258,258,258
"9344",935,40,"Wednesday",4,"special_workout",259,259,259,259,259
"9345",935,40,"Monday",5,"special_workout",259,256,256,256,256
"9346",935,40,"Wednesday",6,"special_workout",259,261,261,261,261
"9347",935,40,"Monday",7,"special_workout",259,259,259,259,259
"9348",935,40,"Wednesday",8,"special_workout",259,251,251,251,251
"9349",935,40,"Monday",9,"special_workout",259,260,260,260,260
"9350",935,40,"Wednesday",10,"special_workout",259,258,258,258,258
"9351",936,37,"Monday",1,"special_workout",248,249,249,249,249
"9352",936,37,"Wednesday",2,"special_workout",248,245,245,245,245
"9353",936,37,"Monday",3,"special_workout",248,249,249,249,249
"9354",936,37,"Wednesday",4,"special_workout",248,246,246,246,246
"9355",936,37,"Monday",5,"special_workout",248,253,253,253,253
"9356",936,37,"Wednesday",6,"special_workout",248,253,253,253,253
"9357",936,37,"Monday",7,"special_workout",248,247,247,247,247
"9358",936,37,"Wednesday",8,"special_workout",248,250,250,250,250
"9359",936,37,"Monday",9,"special_workout",248,246,246,246,246
"9360",936,37,"Wednesday",10,"special_workout",248,248,248,248,248
"9361",937,31,"Monday",1,"special_workout",245,247,247,247,247
"9362",937,31,"Wednesday",2,"special_workout",245,245,245,245,245
"9363",937,31,"Monday",3,"special_workout",245,246,246,246,246
"9364",937,31,"Wednesday",4,"special_workout",245,248,248,248,248
"9365",937,31,"Monday",5,"special_workout",245,249,249,249,249
"9366",937,31,"Wednesday",6,"special_workout",245,245,245,245,245
"9367",937,31,"Monday",7,"special_workout",245,245,245,245,245
"9368",937,31,"Wednesday",8,"special_workout",245,245,245,245,245
"9369",937,31,"Monday",9,"special_workout",245,245,245,245,245
"9370",937,31,"Wednesday",10,"special_workout",245,246,246,246,246
"9371",938,35,"Monday",1,"special_workout",263,263,263,263,263
"9372",938,35,"Wednesday",2,"special_workout",263,260,260,260,260
"9373",938,35,"Monday",3,"special_workout",263,259,259,259,259
"9374",938,35,"Wednesday",4,"special_workout",263,260,260,260,260
"9375",938,35,"Monday",5,"special_workout",263,267,267,267,NA
"9376",938,35,"Wednesday",6,"special_workout",263,261,261,261,261
"9377",938,35,"Monday",7,"special_workout",263,264,264,264,264
"9378",938,35,"Wednesday",8,"special_workout",263,268,268,268,NA
"9379",938,35,"Monday",9,"special_workout",263,266,266,266,NA
"9380",938,35,"Wednesday",10,"special_workout",263,261,261,261,261
"9381",939,40,"Monday",1,"special_workout",262,262,262,262,262
"9382",939,40,"Wednesday",2,"special_workout",262,264,264,264,264
"9383",939,40,"Monday",3,"special_workout",262,267,267,267,NA
"9384",939,40,"Wednesday",4,"special_workout",262,261,261,261,261
"9385",939,40,"Monday",5,"special_workout",262,262,262,262,262
"9386",939,40,"Wednesday",6,"special_workout",262,260,260,260,260
"9387",939,40,"Monday",7,"special_workout",262,259,259,259,259
"9388",939,40,"Wednesday",8,"special_workout",262,257,257,257,257
"9389",939,40,"Monday",9,"special_workout",262,262,262,262,262
"9390",939,40,"Wednesday",10,"special_workout",262,262,262,262,262
"9391",940,35,"Monday",1,"special_workout",248,248,248,248,248
"9392",940,35,"Wednesday",2,"special_workout",248,252,252,252,252
"9393",940,35,"Monday",3,"special_workout",248,255,255,255,255
"9394",940,35,"Wednesday",4,"special_workout",248,251,251,251,251
"9395",940,35,"Monday",5,"special_workout",248,246,246,246,246
"9396",940,35,"Wednesday",6,"special_workout",248,246,246,246,246
"9397",940,35,"Monday",7,"special_workout",248,243,243,243,243
"9398",940,35,"Wednesday",8,"special_workout",248,250,250,250,250
"9399",940,35,"Monday",9,"special_workout",248,250,250,250,250
"9400",940,35,"Wednesday",10,"special_workout",248,251,251,251,251
"9401",941,32,"Monday",1,"special_workout",258,260,NA,260,260
"9402",941,32,"Wednesday",2,"special_workout",258,258,258,258,258
"9403",941,32,"Monday",3,"special_workout",258,257,NA,257,257
"9404",941,32,"Wednesday",4,"special_workout",258,255,255,255,255
"9405",941,32,"Monday",5,"special_workout",258,259,NA,NA,259
"9406",941,32,"Wednesday",6,"special_workout",258,263,263,263,263
"9407",941,32,"Monday",7,"special_workout",258,259,NA,259,259
"9408",941,32,"Wednesday",8,"special_workout",258,257,257,257,257
"9409",941,32,"Monday",9,"special_workout",258,256,NA,256,256
"9410",941,32,"Wednesday",10,"special_workout",258,258,258,258,258
"9411",942,39,"Monday",1,"special_workout",251,250,250,250,250
"9412",942,39,"Wednesday",2,"special_workout",251,251,251,251,251
"9413",942,39,"Monday",3,"special_workout",251,247,247,247,247
"9414",942,39,"Wednesday",4,"special_workout",251,251,251,251,251
"9415",942,39,"Monday",5,"special_workout",251,250,250,250,250
"9416",942,39,"Wednesday",6,"special_workout",251,250,250,250,250
"9417",942,39,"Monday",7,"special_workout",251,247,247,247,247
"9418",942,39,"Wednesday",8,"special_workout",251,250,250,250,250
"9419",942,39,"Monday",9,"special_workout",251,245,245,245,245
